Ingredient Name,Unit of Measurement,Purchase Unit,Conversion Factor,Cost Per Unit,Category,Description,Minimum Stock Level,Current Stock,Storage Temperature,Is Perishable,Shelf Life Days,Brand,Active,Available
Tea Lal Ghoda ,kg,packet,1000,277.0,Kitchen,,5.0,0.0,room_temperature,False,,TATA ,True,True
Maggi ,packet,packet,1680,310.0,Kitchen,,,0.0,room_temperature,False,,MAGGI ,True,True
Khaman Dhokla ,packet,packet,1000,195.0,Kitchen,,,0.0,room_temperature,False,,GANPATI ,True,True
Kaju Soora,kg,packet,1000,450.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Kaju Tukda ,kg,packet,1000,822.0,Kitchen,,0.7,0.0,room_temperature,False,,,True,True
Kaju Whole ,kg,packet,1000,826.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Green Elaichi ,kg,packet,100,3200.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Coconut Water ,piece,individual,1,23.63,Kitchen,,,0.0,room_temperature,False,,,True,True
Food Color ,can,can,100,80.0,Kitchen,,1.0,0.0,room_temperature,False,,BUSH ,True,True
Bourn Vita ,kg,packet,1000,410.0,Kitchen,,,0.0,room_temperature,False,,CADBURY ,True,True
Garlic ,kg,packet,1000,76.0,Kitchen,,7.0,0.0,room_temperature,False,,,True,True
Green Peas ,kg,packet,5000,450.0,Kitchen,,,0.0,room_temperature,False,,,True,True
French Fry ,kg,packet,2500,310.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Saunf,kg,packet,1000,345.71,Kitchen,,1.0,0.0,room_temperature,False,,,True,True
French Fry ,kg,packet,3000,396.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Corn Flakes ,packet,packet,500,54.8,Kitchen,,10.0,0.0,room_temperature,False,,SHANTIS ,True,True
Honey ,liter,bottle,1000,343.0,Kitchen,,,0.0,room_temperature,False,,PATANJALI ,True,True
American Corn ,packet,packet,1000,75.0,Kitchen,,,0.0,room_temperature,False,,FRESH O GREEN ,True,True
Chilli Flakes ,kg,packet,1000,400.0,Kitchen,,,0.0,room_temperature,False,,VIVA ,True,True
Oregano ,kg,packet,1000,350.0,Kitchen,,,0.0,room_temperature,False,,VIVA,True,True
Laung (Clove) ,kg,packet,1000,825.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Tutit Frutti,kg,packet,400,33.0,Kitchen,,2.0,0.0,room_temperature,False,,,True,True
Choco Flakes ,packet,packet,375,115.15,Kitchen,,4.0,0.0,room_temperature,False,,SHANTIS,True,True
Tooth Pick,liter,bottle,50,8.8,Kitchen,,4.0,0.0,room_temperature,False,,SILVER,True,True
Tahina Paste 1Kg,can,can,1000,890.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Amsur Powder,kg,packet,1000,194.95,Kitchen,,,0.0,room_temperature,False,,,True,True
Baked Beans 440Gm,kg,packet,440,46.2,Kitchen,,,0.0,room_temperature,False,,,True,True
Bread Crums,packet,packet,1000,125.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Chocolate Topping 1Ltr,liter,bottle,1000,238.0,Kitchen,,,0.0,room_temperature,False,,,True,True
"Cooking Soda
Cooking Soda",packet,packet,100,10.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Garlic Powder 4 225Mrp,packet,packet,400,191.25,Kitchen,,,0.0,room_temperature,False,,,True,True
Gurd,kg,packet,1000,240.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Hershey Syrup Chocolate,liter,bottle,1,186.85,Kitchen,,,0.0,room_temperature,False,,,True,True
Jalepeno Slice 850G Habit Jar,jar,jar,850,101.25,Kitchen,,,0.0,room_temperature,False,,,True,True
Jal Jeera Powder,packet,packet,1,126.26,Kitchen,,,0.0,room_temperature,False,,,True,True
Ker,kg,packet,1000,932.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Sangari,kg,packet,1000,798.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Kery Pudina,liter,bottle,1000,242.25,Kitchen,,,0.0,room_temperature,False,,,True,True
Kesar,packet,packet,1,128.0,Kitchen,,,0.0,room_temperature,False,,,True,True
White Til,packet,packet,1000,72.0,Kitchen,,,0.0,room_temperature,False,,,True,True
Tea Bags Pouch 100,packet,packet,1,1.6,Room_supply,,,0.0,room_temperature,False,,TETLEY ,True,True
Tea Bags Pouch 200,packet,packet,1,305.0,Room_supply,,,0.0,room_temperature,False,,TETLEY ,True,True
Green Bags Pouch 25,packet,packet,1,161.5,Room_supply,,,0.0,room_temperature,False,,TETLEY ,True,True
Coffee Pouch 144,packet,packet,1,267.84,Room_supply,,,0.0,room_temperature,False,,NESCAFE ,True,True
Milk Powder Pouch 120,packet,packet,1,364.0,Room_supply,,,0.0,room_temperature,False,,AMUL ,True,True
Milk Powder Pouch 150,packet,packet,1,375.0,Room_supply,,,0.0,room_temperature,False,,EVERY DAY ,True,True
Sugar Pouch 200,packet,packet,1,115.5,Room_supply,,,0.0,room_temperature,False,,JYOT ,True,True
Chilli Flakes Sachet 225Mrp,packet,packet,1,120.0,Room_supply,,,0.0,room_temperature,False,,,True,True
Slipper ,packet,packet,1,34.45,Room_supply,,,0.0,room_temperature,False,,,True,True
Body Wash ,packet,packet,1,8.85,Room_supply,,,0.0,room_temperature,False,,,True,True
Lotion ,packet,packet,1,8.85,Room_supply,,,0.0,room_temperature,False,,,True,True
Shampoo,packet,packet,1,8.85,Room_supply,,,0.0,room_temperature,False,,,True,True
Hair Oil ,packet,packet,1,0.85,Room_supply,,,0.0,room_temperature,False,,,True,True
Shower Cap ,packet,packet,1,3.85,Room_supply,,,0.0,room_temperature,False,,,True,True
Care Kit ,packet,packet,1,4.42,Room_supply,,,0.0,room_temperature,False,,,True,True
Glass Coaster ,packet,packet,1,1.77,Room_supply,,,0.0,room_temperature,False,,,True,True
Dolly Paper ,packet,packet,1,16.0,Room_supply,,,0.0,room_temperature,False,,,True,True
Glass Cover ,packet,packet,1,6.0,Room_supply,,,0.0,room_temperature,False,,,True,True
Shoe Shine ,packet,packet,1,7.0,Room_supply,,,0.0,room_temperature,False,,,True,True
Disposal Bag ,packet,packet,1,7.0,Room_supply,,,0.0,room_temperature,False,,,True,True
Chocolate Box,packet,packet,1,98.0,Room_supply,,,0.0,room_temperature,False,,,True,True
Oregano Spice Mix Schet,packet,packet,1,120.0,Room_supply,,,0.0,room_temperature,False,,,True,True
9 V Battery,piece,individual,1,180.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Aa Cell,piece,individual,1,5.5,House_keeping,,,0.0,room_temperature,False,,,True,True
Aa Duro Cell,piece,individual,1,36.39,House_keeping,,,0.0,room_temperature,False,,,True,True
Aaa Cell,piece,individual,1,5.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Agarbatti,packet,packet,1,40.0,House_keeping,,,0.0,room_temperature,False,,,True,True
All Out Machine,piece,individual,1,80.0,House_keeping,,,0.0,room_temperature,False,,,True,True
All Out Refil,piece,individual,1,55.0,House_keeping,,,0.0,room_temperature,False,,,True,True
All Purpose Kit,piece,individual,1,3.54,House_keeping,,,0.0,room_temperature,False,,,True,True
Bleaching Powder,kg,packet,1,51.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Body Wash,piece,individual,1,8.85,House_keeping,,,0.0,room_temperature,False,,,True,True
Bodywash ,liter,bottle,5000,180.09,House_keeping,,,0.0,room_temperature,False,,,True,True
Broom Danda,piece,individual,1,428.57,House_keeping,,,0.0,room_temperature,False,,,True,True
Broom Phool,piece,individual,1,70.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Comb,piece,individual,1,5.12,House_keeping,,,0.0,room_temperature,False,,,True,True
Coster,piece,individual,1,1.7,House_keeping,,,0.0,room_temperature,False,,,True,True
Cottan Siliper,pair,pair,1,30.54,House_keeping,,,0.0,room_temperature,False,,,True,True
Coular Patti,piece,individual,1,70.0,House_keeping,,3.0,0.0,room_temperature,False,,,True,True
Dental Kit,piece,individual,1,10.58,House_keeping,,,0.0,room_temperature,False,,,True,True
Dettol Soap,piece,individual,1,8.89,House_keeping,,200.0,0.0,room_temperature,False,,,True,True
Dhaga,packet,individual,1,80.0,House_keeping,,3.0,0.0,room_temperature,False,,,True,True
Dnd Card,piece,individual,1,10.03,House_keeping,,,0.0,room_temperature,False,,,True,True
Drawing Pin1*10Nos,packet,packet,1,110.25,House_keeping,,,0.0,room_temperature,False,,,True,True
Dry Mop,piece,individual,1,220.8,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Duro D2 Cell,piece,individual,1,162.5,House_keeping,,,0.0,room_temperature,False,,,True,True
Dustbin 120 Ltr,piece,individual,1,2250.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Duster White,piece,individual,1,11.3,House_keeping,,2.0,0.0,room_temperature,False,,,True,True
Electric Bat,piece,individual,1,475.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Exl Bar Soap ,piece,individual,1,8.71,House_keeping,,60.0,0.0,room_temperature,False,,,True,True
Finayal,liter,bottle,5000,27.14,House_keeping,,10.0,0.0,room_temperature,False,,,True,True
Garbege Bags  ( All ),kg,packet,1000,123.9,House_keeping,,10.0,0.0,room_temperature,False,,,True,True
Hair Oil,packet,individual,100,85.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Hand Gloves ,packet,individual,100,27.97,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Handwash ,liter,bottle,5000,180.09,House_keeping,,5.0,0.0,room_temperature,False,,,True,True
Handwash ,liter,bottle,5000,36.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Kapoor Goli,packet,individual,1000,116.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Ker Kit,piece,individual,1,5.8,House_keeping,,,0.0,room_temperature,False,,,True,True
Kot Roll,liter,roll,1,65.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Lakej Tag,piece,individual,1,2.12,House_keeping,,,0.0,room_temperature,False,,,True,True
Laundry Bag Site,piece,individual,1,30.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Laundry Bag H.K.I,piece,individual,1,9.44,House_keeping,,,0.0,room_temperature,False,,,True,True
Lemon Soap With Ki Logo,piece,individual,1,4.72,House_keeping,,,0.0,room_temperature,False,,,True,True
Lock,piece,individual,1,30.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Lux Soap,piece,individual,1,8.51,House_keeping,,,0.0,room_temperature,False,,,True,True
Match Pc,piece,individual,1,0.75,House_keeping,,,0.0,room_temperature,False,,,True,True
Odonil,piece,individual,1,25.51,House_keeping,,58.0,0.0,room_temperature,False,,,True,True
Pci Hit,piece,individual,1,115.69,House_keeping,,,0.0,room_temperature,False,,,True,True
Pears Soap ,piece,individual,1,19.62,House_keeping,,,0.0,room_temperature,False,,,True,True
Reva Sense 5Ltr,liter,bottle,5000,165.2,House_keeping,,,0.0,room_temperature,False,,,True,True
Ring Rabar,kg,packet,1000,200.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Room Spray,piece,individual,1,114.13,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Shampoo ,liter,bottle,380,152.57,House_keeping,,,0.0,room_temperature,False,,,True,True
Shampoo ,liter,bottle,5000,180.09,House_keeping,,,0.0,room_temperature,False,,,True,True
Shampoo Clinic Plus ,pouch,pouch,1,0.73,House_keeping,,700.0,0.0,room_temperature,False,,,True,True
Shaving Kit (Razor & Cream),packet,packet,1,13.57,House_keeping,,,0.0,room_temperature,False,,,True,True
Dental Kit (Paste & Brush),packet,packet,1,11.8,House_keeping,,,0.0,room_temperature,False,,,True,True
Shoe Shine,piece,individual,1,6.49,House_keeping,,,0.0,room_temperature,False,,,True,True
Shower Cap,packet,packet,1,4.53,House_keeping,,,0.0,room_temperature,False,,,True,True
Skin Lotion ,liter,bottle,5000,180.09,House_keeping,,,0.0,room_temperature,False,,,True,True
Steel Wool Roll ,liter,roll,5000,1416.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Stick Mop,piece,individual,1,153.4,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Su Shayner,piece,individual,1,6.49,House_keeping,,,0.0,room_temperature,False,,,True,True
Surf Excel ,kg,packet,1000,118.47,House_keeping,,7.0,0.0,room_temperature,False,,,True,True
Surf Excel ,packet,individual,750,80.97,House_keeping,,,0.0,room_temperature,False,,,True,True
Surf Excel ,packet,individual,500,58.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Emrail,can,can,5000,157.88,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski H 100,can,can,5000,187.85,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Machine Paid,piece,individual,1,491.33,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Nobile Plus,can,can,5000,1825.46,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski R-1,piece,can,5000,215.48,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Taski R-2,piece,can,5000,182.39,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski R-3,piece,can,5000,249.03,House_keeping,,0.5,0.0,room_temperature,False,,,True,True
Taski R-4,piece,can,5000,349.23,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski R-5,piece,can,5000,183.48,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Taski R-6,piece,can,5000,130.11,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Taski R-7,piece,can,5000,100.84,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski R-9,piece,can,5000,190.72,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski R6 500Ml,piece,individual,500,63.23,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Suma D7.1,liter,bottle,5000,298.17,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Taski Suma Drain,piece,can,5000,159.35,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Suma Grill D9,liter,bottle,5000,284.84,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Suma Multi,liter,bottle,5000,96.68,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Suma Select ,liter,bottle,25,417.34,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Suma Ultra,liter,bottle,5000,517.9,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Terranova,liter,bottle,1,437.42,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Urinal Screen,piece,individual,1,448.06,House_keeping,,,0.0,room_temperature,False,,,True,True
Scrub Pad,packet,individual,1,23.0,House_keeping,,3.0,0.0,room_temperature,False,,,True,True
Taski Suma Date,piece,can,5000,128.27,House_keeping,,2.0,0.0,room_temperature,False,,,True,True
Wc- Band,piece,individual,1,0.71,House_keeping,,,0.0,room_temperature,False,,,True,True
Wipper Big,piece,individual,1,177.0,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Wipper Small,piece,individual,1,141.6,House_keeping,,2.0,0.0,room_temperature,False,,,True,True
W/C Brush,piece,individual,1,88.84,House_keeping,,1.0,0.0,room_temperature,False,,,True,True
Taski Suma Dip -K1,liter,bottle,5000,204.93,House_keeping,,,0.0,room_temperature,False,,,True,True
Vim Bar,packet,individual,1,9.35,House_keeping,,,0.0,room_temperature,False,,,True,True
Wc Bend ,packet,packet,1,0.82,House_keeping,,,0.0,room_temperature,False,,,True,True
Caustic Powder,kg,packet,1,52.41,House_keeping,,14.0,0.0,room_temperature,False,,,True,True
Taski 100 L Crystal,kg,packet,1,274.27,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Action Powder,kg,packet,1,314.7,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Extra Soft,can,can,5000,250.0,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski Hypo,liter,bottle,50,65.07,House_keeping,,6.0,0.0,room_temperature,False,,,True,True
Taski Suprime Powder,kg,packet,25,248.43,House_keeping,,,0.0,room_temperature,False,,,True,True
Taski-200S,can,can,1,592.7,House_keeping,,,0.0,room_temperature,False,,,True,True
Butter Paper Roll,liter,roll,1,155.0,Disposal,,,0.0,room_temperature,False,,,True,True
C Fold Paper ,packet,packet,1,34.0,Disposal,,42.0,0.0,room_temperature,False,,,True,True
Napkin Paper ,packet,packet,1,23.77,Disposal,,30.0,0.0,room_temperature,False,,,True,True
Tissue Paper ,packet,packet,1,23.0,Disposal,,,0.0,room_temperature,False,,,True,True
Tissue Roll ,liter,roll,1,1563.0,Disposal,,,0.0,room_temperature,False,,,True,True
Tissue Box ,box,box,1,31.86,Disposal,,,0.0,room_temperature,False,,,True,True
Toilet Roll ,liter,roll,1,7.25,Disposal,,120.0,0.0,room_temperature,False,,,True,True
Straw Pipe ,packet,packet,1,33.62,Disposal,,,0.0,room_temperature,False,,,True,True
Stick Strier ,packet,packet,1,45.0,Disposal,,,0.0,room_temperature,False,,,True,True
Silver Foil ,liter,roll,1,351.0,Disposal,,4.0,0.0,room_temperature,False,,,True,True
Clean Foil ,liter,roll,1,269.0,Disposal,,4.0,0.0,room_temperature,False,,,True,True
Disposal Paper Glass ,packet,packet,1,28.5,Disposal,,,0.0,room_temperature,False,,,True,True
Disposal Tea Cup ,packet,packet,1,13.27,Disposal,,90.0,0.0,room_temperature,False,,,True,True
Disposal Water Glass ,packet,packet,1,35.0,Disposal,,,0.0,room_temperature,False,,,True,True
Disposal Plate ,packet,packet,1,8.5,Disposal,,35.0,0.0,room_temperature,False,,,True,True
Disposal Spoon ,packet,packet,1,41.0,Disposal,,,0.0,room_temperature,False,,,True,True
Disposal Ice Cream Cup ,packet,packet,1,84.0,Disposal,,,0.0,room_temperature,False,,,True,True
Meal Tray ,piece,individual,1,5.87,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black  500 Ml,piece,individual,1,5.25,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black 300 Ml ,piece,individual,1,4.6,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black 400 Ml ,piece,individual,1,5.0,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black 1000 Ml ,piece,individual,1,6.54,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black 650 Ml ,piece,individual,1,7.38,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black 250 Ml ,piece,individual,1,2.46,Disposal,,,0.0,room_temperature,False,,,True,True
Container Black 100 Ml ,piece,individual,1,2.24,Disposal,,,0.0,room_temperature,False,,,True,True
Plastic Carry Bag 1 Kg ,kg,packet,1,280.0,Disposal,,,0.0,room_temperature,False,,,True,True
Cap Kitchen  ,packet,packet,1,46.2,Disposal,,,0.0,room_temperature,False,,,True,True
Food Sample Pouch ,packet,packet,1,30.0,Disposal,,4.0,0.0,room_temperature,False,,,True,True
Service Hand Gloves ,packet,packet,1,33.0,Disposal,,,0.0,room_temperature,False,,,True,True
Packing Roll ,liter,roll,1,240.0,Disposal,,,0.0,room_temperature,False,,,True,True
Silver Bag 6*8,packet,packet,1,90.0,Disposal,,,0.0,room_temperature,False,,,True,True
Silver Bag 8*10 ,packet,packet,1,100.0,Disposal,,,,,,,,,
Bread Panni,packet,packet,1000,190.0,Disposal,,,,,,,,,
240 Ml D/W Glass White,piece,individual,1,3.54,Disposal,,,,,,,,,
350 Ml Pcs Glass(12Qz),piece,individual,1,3.07,Disposal,,,,,,,,,
500 Ml Packaging Dabba Black,piece,individual,1,5.59,Disposal,,,,,,,,,
92 Dia Pet Flat Lid With Dhkan,piece,individual,1,1.18,Disposal,,,,,,,,,
"Butter Paper Roll
Butter Paper Roll",liter,roll,1,155.0,Disposal,,,,,,,,,
Cake Box 10*10,piece,individual,1,16.8,Disposal,,,,,,,,,
Cake Box 8*8,piece,individual,1,13.44,Disposal,,,,,,,,,
Cap Chef Paper A,piece,individual,1,6.17,Disposal,,,,,,,,,
"Carry Bag Plastic
Carry Bag  Plastic",kg,packet,1,135.64,Disposal,,,,,,,,,
"Meal Tray 8Cp
Meal Tray 8Cp",piece,individual,1,21.24,Disposal,,,,,,,,,
Pastry Box 5*5,piece,individual,1,5.43,Disposal,,,,,,,,,
Pizza Box 10*10,piece,individual,1,11.54,Disposal,,,,,,,,,
Plain Paper Bag 23*18*15 Small,piece,individual,1,4.72,Disposal,,,,,,,,,
Plain Paper Bag 30*21*18 Big,piece,individual,1,7.08,Disposal,,,,,,,,,
"Silver 6*8
Silver 6*8",packet,packet,1,88.29,Disposal,,,,,,,,,
"Silver8*10
Silver8*10",packet,packet,1,68.75,Disposal,,,,,,,,,
Stirrer Big,piece,individual,1,1.26,Disposal,,,,,,,,,
Stirrer Small,piece,individual,1,1.15,Disposal,,,,,,,,,
All Pin,packet,packet,500,40.0,Stationery,,,,,,,,,
Book Print Meal Coupon,piece,individual,1,134.5,Stationery,,,,,,,,,
Bread Tape,piece,individual,1,22.16,Stationery,,,,,,,,,
Carbon Paper,piece,individual,1,1.0,Stationery,,,,,,,,,
Cello Tap,liter,roll,1,61.0,Stationery,,,,,,,,,
Cello Tap Midiam,liter,roll,1,40.0,Stationery,,,,,,,,,
Challan Book Big,piece,individual,1,111.94,Stationery,,1.0,,,,,,,
Challan Book Small,piece,individual,1,39.53,Stationery,,,,,,,,,
Clip Band,piece,individual,1,3.0,Stationery,,,,,,,,,
Dori File,piece,individual,1,10.0,Stationery,,,,,,,,,
Driver Long Book,piece,individual,1,55.0,Stationery,,,,,,,,,
Duplicate Book,piece,individual,1,20.91,Stationery,,,,,,,,,
Fevistick,piece,individual,1,24.09,Stationery,,,,,,,,,
File Box Big,piece,individual,1,85.0,Stationery,,,,,,,,,
File Mini,piece,individual,1,60.0,Stationery,,,,,,,,,
File Voucher,piece,individual,1,12.0,Stationery,,,,,,,,,
Gate Pass Book,piece,individual,1,121.0,Stationery,,,,,,,,,
Guest Key Pocket,piece,individual,1,2.9,Stationery,,,,,,,,,
Highlighter,piece,individual,1,24.55,Stationery,,,,,,,,,
L Folder,piece,individual,1,8.0,Stationery,,,,,,,,,
Latter Paid Hki,piece,individual,1,1.87,Stationery,,,,,,,,,
Lifafa All,piece,individual,1,1.99,Stationery,,,,,,,,,
Machine Stepler,piece,individual,1,30.0,Stationery,,,,,,,,,
Marker Big Parmanet,piece,individual,1,13.21,Stationery,,,,,,,,,
Marker Small Parmanet,piece,individual,1,8.23,Stationery,,,,,,,,,
Marker White Bord Marker,piece,individual,1,17.66,Stationery,,,,,,,,,
Paper Rin A4,packet,packet,1,231.6,Stationery,,,,,,,,,
Pen,piece,individual,1,2.76,Stationery,,,,,,,,,
Pen Unibull,piece,individual,1,80.0,Stationery,,,,,,,,,
Pencel,piece,individual,1,4.43,Stationery,,,,,,,,,
Purchase Book,piece,individual,1,70.0,Stationery,,,,,,,,,
Ragister,piece,individual,1,102.06,Stationery,,,,,,,,,
Ragister Attendence,piece,individual,1,102.26,Stationery,,,,,,,,,
Ragister Daily Stock,piece,individual,1,368.97,Stationery,,,,,,,,,
Ragister Duty Allotment,piece,individual,1,220.0,Stationery,,,,,,,,,
Ragister Entery,piece,individual,1,588.0,Stationery,,,,,,,,,
Ragister Floor Sectiction,piece,individual,1,119.0,Stationery,,,,,,,,,
Ragister Grooming,piece,individual,1,220.0,Stationery,,,,,,,,,
Ragister Hand Over,piece,individual,1,178.18,Stationery,,,,,,,,,
Ragister Massage,piece,individual,1,358.33,Stationery,,,,,,,,,
Ragister Op,piece,individual,1,260.0,Stationery,,,,,,,,,
Ragister Room S,piece,individual,1,130.0,Stationery,,,,,,,,,
Ragister Sabji Oder,piece,individual,1,190.0,Stationery,,,,,,,,,
Room Service Order Control She,packet,packet,1,170.0,Stationery,,,,,,,,,
Staf Gate Pass Book,piece,individual,1,95.83,Stationery,,,,,,,,,
Stam Paid,piece,individual,1,30.0,Stationery,,,,,,,,,
Steaker,packet,packet,1,25.0,Stationery,,,,,,,,,
Stepler Pin Big,piece,individual,1,15.96,Stationery,,,,,,,,,
Stepler Pin Small,piece,individual,1,9.93,Stationery,,,,,,,,,
"Store Book
Store Book",piece,individual,1,199.0,Stationery,,,,,,,,,
Vegetable Book,piece,individual,1,175.0,Stationery,,,,,,,,,
Visitor Gate Pass Book,piece,individual,1,99.17,Stationery,,,,,,,,,
Voucher Cash Jama,piece,individual,1,48.53,Stationery,,,,,,,,,
Voucher Cash Payment,piece,individual,1,48.39,Stationery,,,,,,,,,
Voucher Salary,piece,individual,1,63.64,Stationery,,,,,,,,,
Whitener,piece,individual,1,17.83,Stationery,,,,,,,,,
Gas ,piece,tank,1,1900.0,Gas,,11.0,,,,,,,
Water Jar,jar,jar,20000,25.0,Water_jar,,,,,,,,,
Coal Wooden,piece,can,1,35.0,Coal,,,,,,,,,
Coal Stone,piece,can,1,28.0,Coal,,,,,,,,,
Caramel Syrup ,liter,individual,1000,770.0,Syrup,,,,,,,MTSR,,
Chocolate Syrup ,liter,individual,700,760.0,Syrup,,,,,,,MTSR,,
Cinnamon Syrup ,liter,individual,1000,860.0,Syrup,,,,,,,MTSR,,
Elderflower Syrup ,liter,individual,1000,860.0,Syrup,,,,,,,MTSR,,
Hazeinut Syrup ,liter,individual,1000,860.0,Syrup,,,,,,,MTSR,,
Lemon Ice Tea ,liter,individual,1000,860.0,Syrup,,,,,,,MTSR,,
Lrish Cream Syrup ,liter,individual,1000,700.0,Syrup,,,,,,,MTSR,,
Peach Syrup ,liter,individual,1000,860.0,Syrup,,,,,,,MTSR,,
Vanilla Syrup ,liter,individual,1000,860.0,Syrup,,,,,,,MTSR,,
Dry Yeast,packet,packet,500,170.35,Bakery,,,,,,,ANGEL,,
Egg Free Red Velvetcake Mix ,packet,packet,1000,300.0,Bakery,,,,,,,CALPRO ,,
Egg Free Red Velvetcake Mix ,packet,packet,5000,1500.0,Bakery,,,,,,,CALPRO ,,
Almond Paste,packet,packet,1000,888.24,Bakery,,,,,,,CELEBRE,,
Liquid Food Colour Yellow,packet,packet,200,75.0,Bakery,,,,,,,COLOUR MIST,,
Liquid Food Colour Purple,packet,packet,200,75.0,Bakery,,,,,,,COLOUR MIST,,
Liquid Food Colour Blue,packet,packet,200,75.0,Bakery,,,,,,,COLOUR MIST,,
Liquid Food Colour Green,packet,packet,200,75.0,Bakery,,,,,,,COLOUR MIST,,
Liquid Food Colour Brown,packet,packet,200,240.0,Bakery,,,,,,,COLOUR MIST,,
Liquid Food Colour Orange ,packet,packet,200,240.0,Bakery,,,,,,,COLOUR MIST,,
Liquid Food Colour Red,packet,packet,200,240.0,Bakery,,,,,,,COLOUR MIST,,
Butterscotch Nuts 1Kg,piece,individual,1000,180.0,Bakery,,,,,,,CHOCOVILLE,,
Feuilletine French Biscuit,packet,packet,200,160.0,Bakery,,,,,,,MICS,,
Blueberry Frozen,packet,packet,1000,1516.67,Bakery,,,,,,,DIRA,,
Blueberry Puree,packet,packet,1000,1400.0,Bakery,,,,,,,DIRA,,
Strawberry Frozen,packet,packet,2500,1937.5,Bakery,,,,,,,DIRA,,
Strawverry Puree,packet,packet,1000,990.0,Bakery,,,,,,,DIRA,,
Mascarpone,packet,packet,500,350.0,Bakery,,,,,,,DILECTA,,
Baking Powder ,packet,packet,100,30.0,Bakery,,,,,,,WEIKFIELD ,,
Rose White Flavour,packet,packet,500,449.34,Bakery,,,,,,,IFF,,
Vanilla 2000 Powder,packet,packet,500,180.0,Bakery,,,,,,,IFF,,
Vanilla Flavour No1,packet,packet,500,335.28,Bakery,,,,,,,IFF,,
Almoud Special ,piece,individual,500,468.0,Bakery,,,,,,,LEZ,,
Biscoff Spred,packet,packet,400,480.0,Bakery,,,,,,,LOTUS,,
Black Current Crush,liter,bottle,1000,190.0,Bakery,,,,,,,MORDE,,
Milk Compound,piece,individual,500,170.0,Bakery,,,,,,,MORDE,,
Dark Chocolate (D45),piece,individual,500,486.0,Bakery,,,,,,,MORDE,,
Classic Bag,packet,packet,500,1550.0,Bakery,,,,,,,NESCAFE,,
